category,dataset,model,binvox,dimension,x_rotations,z_rotations
bathtub,train,bathtub_0077.off,bathtub_0077_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0077.off,bathtub_0077_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0077.off,bathtub_0077_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0077.off,bathtub_0077_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0017.off,bathtub_0017_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0017.off,bathtub_0017_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0017.off,bathtub_0017_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0017.off,bathtub_0017_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0017.off,bathtub_0017_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0017.off,bathtub_0017_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0017.off,bathtub_0017_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0017.off,bathtub_0017_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0017.off,bathtub_0017_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0017.off,bathtub_0017_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0017.off,bathtub_0017_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0017.off,bathtub_0017_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0017.off,bathtub_0017_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0017.off,bathtub_0017_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0017.off,bathtub_0017_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0017.off,bathtub_0017_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0051.off,bathtub_0051_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0051.off,bathtub_0051_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0051.off,bathtub_0051_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0051.off,bathtub_0051_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0051.off,bathtub_0051_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0051.off,bathtub_0051_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0051.off,bathtub_0051_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0051.off,bathtub_0051_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0051.off,bathtub_0051_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0051.off,bathtub_0051_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0051.off,bathtub_0051_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0051.off,bathtub_0051_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0051.off,bathtub_0051_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0051.off,bathtub_0051_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0051.off,bathtub_0051_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0051.off,bathtub_0051_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0086.off,bathtub_0086_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0086.off,bathtub_0086_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0086.off,bathtub_0086_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0086.off,bathtub_0086_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0086.off,bathtub_0086_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0086.off,bathtub_0086_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0086.off,bathtub_0086_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0086.off,bathtub_0086_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0086.off,bathtub_0086_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0086.off,bathtub_0086_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0086.off,bathtub_0086_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0086.off,bathtub_0086_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0086.off,bathtub_0086_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0086.off,bathtub_0086_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0086.off,bathtub_0086_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0086.off,bathtub_0086_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0080.off,bathtub_0080_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0080.off,bathtub_0080_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0080.off,bathtub_0080_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0080.off,bathtub_0080_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0080.off,bathtub_0080_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0080.off,bathtub_0080_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0080.off,bathtub_0080_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0080.off,bathtub_0080_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0080.off,bathtub_0080_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0080.off,bathtub_0080_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0080.off,bathtub_0080_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0080.off,bathtub_0080_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0080.off,bathtub_0080_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0080.off,bathtub_0080_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0080.off,bathtub_0080_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0080.off,bathtub_0080_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0101.off,bathtub_0101_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0101.off,bathtub_0101_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0101.off,bathtub_0101_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0101.off,bathtub_0101_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0101.off,bathtub_0101_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0101.off,bathtub_0101_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0101.off,bathtub_0101_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0101.off,bathtub_0101_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0101.off,bathtub_0101_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0101.off,bathtub_0101_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0101.off,bathtub_0101_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0101.off,bathtub_0101_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0101.off,bathtub_0101_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0101.off,bathtub_0101_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0101.off,bathtub_0101_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0101.off,bathtub_0101_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0009.off,bathtub_0009_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0009.off,bathtub_0009_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0009.off,bathtub_0009_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0009.off,bathtub_0009_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0009.off,bathtub_0009_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0009.off,bathtub_0009_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0009.off,bathtub_0009_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0009.off,bathtub_0009_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0009.off,bathtub_0009_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0009.off,bathtub_0009_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0009.off,bathtub_0009_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0009.off,bathtub_0009_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0009.off,bathtub_0009_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0009.off,bathtub_0009_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0009.off,bathtub_0009_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0009.off,bathtub_0009_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0103.off,bathtub_0103_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0103.off,bathtub_0103_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0103.off,bathtub_0103_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0103.off,bathtub_0103_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0103.off,bathtub_0103_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0103.off,bathtub_0103_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0103.off,bathtub_0103_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0103.off,bathtub_0103_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0103.off,bathtub_0103_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0103.off,bathtub_0103_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0103.off,bathtub_0103_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0103.off,bathtub_0103_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0103.off,bathtub_0103_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0103.off,bathtub_0103_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0103.off,bathtub_0103_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0103.off,bathtub_0103_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0104.off,bathtub_0104_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0104.off,bathtub_0104_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0104.off,bathtub_0104_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0104.off,bathtub_0104_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0104.off,bathtub_0104_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0104.off,bathtub_0104_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0104.off,bathtub_0104_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0104.off,bathtub_0104_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0104.off,bathtub_0104_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0104.off,bathtub_0104_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0104.off,bathtub_0104_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0104.off,bathtub_0104_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0104.off,bathtub_0104_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0104.off,bathtub_0104_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0104.off,bathtub_0104_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0104.off,bathtub_0104_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0004.off,bathtub_0004_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0004.off,bathtub_0004_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0004.off,bathtub_0004_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0004.off,bathtub_0004_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0004.off,bathtub_0004_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0004.off,bathtub_0004_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0004.off,bathtub_0004_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0004.off,bathtub_0004_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0004.off,bathtub_0004_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0004.off,bathtub_0004_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0004.off,bathtub_0004_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0004.off,bathtub_0004_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0004.off,bathtub_0004_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0004.off,bathtub_0004_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0004.off,bathtub_0004_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0004.off,bathtub_0004_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0074.off,bathtub_0074_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0074.off,bathtub_0074_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0074.off,bathtub_0074_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0074.off,bathtub_0074_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0074.off,bathtub_0074_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0074.off,bathtub_0074_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0074.off,bathtub_0074_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0074.off,bathtub_0074_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0074.off,bathtub_0074_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0074.off,bathtub_0074_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0074.off,bathtub_0074_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0074.off,bathtub_0074_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0074.off,bathtub_0074_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0074.off,bathtub_0074_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0074.off,bathtub_0074_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0074.off,bathtub_0074_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0069.off,bathtub_0069_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0069.off,bathtub_0069_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0069.off,bathtub_0069_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0069.off,bathtub_0069_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0069.off,bathtub_0069_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0069.off,bathtub_0069_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0069.off,bathtub_0069_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0069.off,bathtub_0069_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0069.off,bathtub_0069_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0069.off,bathtub_0069_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0069.off,bathtub_0069_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0069.off,bathtub_0069_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0069.off,bathtub_0069_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0069.off,bathtub_0069_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0069.off,bathtub_0069_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0069.off,bathtub_0069_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0005.off,bathtub_0005_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0005.off,bathtub_0005_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0005.off,bathtub_0005_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0005.off,bathtub_0005_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0005.off,bathtub_0005_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0005.off,bathtub_0005_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0005.off,bathtub_0005_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0005.off,bathtub_0005_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0005.off,bathtub_0005_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0005.off,bathtub_0005_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0005.off,bathtub_0005_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0005.off,bathtub_0005_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0005.off,bathtub_0005_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0005.off,bathtub_0005_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0005.off,bathtub_0005_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0005.off,bathtub_0005_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0020.off,bathtub_0020_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0020.off,bathtub_0020_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0020.off,bathtub_0020_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0020.off,bathtub_0020_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0020.off,bathtub_0020_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0020.off,bathtub_0020_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0020.off,bathtub_0020_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0020.off,bathtub_0020_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0020.off,bathtub_0020_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0020.off,bathtub_0020_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0020.off,bathtub_0020_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0020.off,bathtub_0020_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0020.off,bathtub_0020_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0020.off,bathtub_0020_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0020.off,bathtub_0020_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0020.off,bathtub_0020_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0072.off,bathtub_0072_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0072.off,bathtub_0072_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0072.off,bathtub_0072_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0072.off,bathtub_0072_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0072.off,bathtub_0072_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0072.off,bathtub_0072_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0072.off,bathtub_0072_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0072.off,bathtub_0072_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0072.off,bathtub_0072_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0072.off,bathtub_0072_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0072.off,bathtub_0072_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0072.off,bathtub_0072_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0072.off,bathtub_0072_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0072.off,bathtub_0072_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0072.off,bathtub_0072_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0072.off,bathtub_0072_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0039.off,bathtub_0039_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0039.off,bathtub_0039_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0039.off,bathtub_0039_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0039.off,bathtub_0039_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0039.off,bathtub_0039_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0039.off,bathtub_0039_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0039.off,bathtub_0039_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0039.off,bathtub_0039_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0039.off,bathtub_0039_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0039.off,bathtub_0039_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0039.off,bathtub_0039_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0039.off,bathtub_0039_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0039.off,bathtub_0039_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0039.off,bathtub_0039_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0039.off,bathtub_0039_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0039.off,bathtub_0039_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0098.off,bathtub_0098_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0098.off,bathtub_0098_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0098.off,bathtub_0098_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0098.off,bathtub_0098_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0098.off,bathtub_0098_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0098.off,bathtub_0098_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0098.off,bathtub_0098_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0098.off,bathtub_0098_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0098.off,bathtub_0098_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0098.off,bathtub_0098_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0098.off,bathtub_0098_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0098.off,bathtub_0098_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0098.off,bathtub_0098_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0098.off,bathtub_0098_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0098.off,bathtub_0098_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0098.off,bathtub_0098_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0047.off,bathtub_0047_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0047.off,bathtub_0047_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0047.off,bathtub_0047_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0047.off,bathtub_0047_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0047.off,bathtub_0047_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0047.off,bathtub_0047_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0047.off,bathtub_0047_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0047.off,bathtub_0047_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0047.off,bathtub_0047_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0047.off,bathtub_0047_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0047.off,bathtub_0047_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0047.off,bathtub_0047_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0047.off,bathtub_0047_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0047.off,bathtub_0047_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0047.off,bathtub_0047_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0047.off,bathtub_0047_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0078.off,bathtub_0078_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0078.off,bathtub_0078_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0078.off,bathtub_0078_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0078.off,bathtub_0078_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0078.off,bathtub_0078_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0078.off,bathtub_0078_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0078.off,bathtub_0078_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0078.off,bathtub_0078_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0078.off,bathtub_0078_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0078.off,bathtub_0078_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0078.off,bathtub_0078_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0078.off,bathtub_0078_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0078.off,bathtub_0078_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0078.off,bathtub_0078_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0078.off,bathtub_0078_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0078.off,bathtub_0078_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0091.off,bathtub_0091_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0091.off,bathtub_0091_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0091.off,bathtub_0091_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0091.off,bathtub_0091_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0091.off,bathtub_0091_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0091.off,bathtub_0091_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0091.off,bathtub_0091_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0091.off,bathtub_0091_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0091.off,bathtub_0091_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0091.off,bathtub_0091_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0091.off,bathtub_0091_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0091.off,bathtub_0091_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0091.off,bathtub_0091_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0091.off,bathtub_0091_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0091.off,bathtub_0091_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0091.off,bathtub_0091_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0056.off,bathtub_0056_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0056.off,bathtub_0056_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0056.off,bathtub_0056_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0056.off,bathtub_0056_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0056.off,bathtub_0056_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0056.off,bathtub_0056_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0056.off,bathtub_0056_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0056.off,bathtub_0056_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0056.off,bathtub_0056_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0056.off,bathtub_0056_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0056.off,bathtub_0056_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0056.off,bathtub_0056_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0056.off,bathtub_0056_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0056.off,bathtub_0056_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0056.off,bathtub_0056_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0056.off,bathtub_0056_32_x3_z3.binvox,32,3,3
