category,dataset,model,binvox,dimension,x_rotations,z_rotations
sofa,train,sofa_0458.off,sofa_0458_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0458.off,sofa_0458_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0458.off,sofa_0458_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0458.off,sofa_0458_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0032.off,sofa_0032_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0032.off,sofa_0032_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0032.off,sofa_0032_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0032.off,sofa_0032_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0032.off,sofa_0032_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0032.off,sofa_0032_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0032.off,sofa_0032_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0032.off,sofa_0032_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0032.off,sofa_0032_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0032.off,sofa_0032_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0032.off,sofa_0032_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0032.off,sofa_0032_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0032.off,sofa_0032_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0032.off,sofa_0032_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0032.off,sofa_0032_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0032.off,sofa_0032_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0187.off,sofa_0187_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0187.off,sofa_0187_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0187.off,sofa_0187_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0187.off,sofa_0187_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0187.off,sofa_0187_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0187.off,sofa_0187_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0187.off,sofa_0187_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0187.off,sofa_0187_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0187.off,sofa_0187_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0187.off,sofa_0187_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0187.off,sofa_0187_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0187.off,sofa_0187_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0187.off,sofa_0187_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0187.off,sofa_0187_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0187.off,sofa_0187_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0187.off,sofa_0187_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0534.off,sofa_0534_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0534.off,sofa_0534_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0534.off,sofa_0534_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0534.off,sofa_0534_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0534.off,sofa_0534_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0534.off,sofa_0534_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0534.off,sofa_0534_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0534.off,sofa_0534_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0534.off,sofa_0534_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0534.off,sofa_0534_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0534.off,sofa_0534_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0534.off,sofa_0534_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0534.off,sofa_0534_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0534.off,sofa_0534_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0534.off,sofa_0534_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0534.off,sofa_0534_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0357.off,sofa_0357_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0357.off,sofa_0357_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0357.off,sofa_0357_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0357.off,sofa_0357_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0357.off,sofa_0357_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0357.off,sofa_0357_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0357.off,sofa_0357_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0357.off,sofa_0357_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0357.off,sofa_0357_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0357.off,sofa_0357_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0357.off,sofa_0357_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0357.off,sofa_0357_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0357.off,sofa_0357_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0357.off,sofa_0357_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0357.off,sofa_0357_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0357.off,sofa_0357_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0312.off,sofa_0312_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0312.off,sofa_0312_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0312.off,sofa_0312_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0312.off,sofa_0312_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0312.off,sofa_0312_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0312.off,sofa_0312_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0312.off,sofa_0312_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0312.off,sofa_0312_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0312.off,sofa_0312_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0312.off,sofa_0312_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0312.off,sofa_0312_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0312.off,sofa_0312_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0312.off,sofa_0312_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0312.off,sofa_0312_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0312.off,sofa_0312_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0312.off,sofa_0312_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0379.off,sofa_0379_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0379.off,sofa_0379_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0379.off,sofa_0379_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0379.off,sofa_0379_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0379.off,sofa_0379_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0379.off,sofa_0379_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0379.off,sofa_0379_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0379.off,sofa_0379_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0379.off,sofa_0379_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0379.off,sofa_0379_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0379.off,sofa_0379_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0379.off,sofa_0379_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0379.off,sofa_0379_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0379.off,sofa_0379_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0379.off,sofa_0379_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0379.off,sofa_0379_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0279.off,sofa_0279_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0279.off,sofa_0279_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0279.off,sofa_0279_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0279.off,sofa_0279_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0279.off,sofa_0279_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0279.off,sofa_0279_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0279.off,sofa_0279_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0279.off,sofa_0279_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0279.off,sofa_0279_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0279.off,sofa_0279_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0279.off,sofa_0279_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0279.off,sofa_0279_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0279.off,sofa_0279_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0279.off,sofa_0279_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0279.off,sofa_0279_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0279.off,sofa_0279_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0571.off,sofa_0571_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0571.off,sofa_0571_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0571.off,sofa_0571_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0571.off,sofa_0571_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0571.off,sofa_0571_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0571.off,sofa_0571_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0571.off,sofa_0571_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0571.off,sofa_0571_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0571.off,sofa_0571_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0571.off,sofa_0571_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0571.off,sofa_0571_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0571.off,sofa_0571_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0571.off,sofa_0571_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0571.off,sofa_0571_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0571.off,sofa_0571_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0571.off,sofa_0571_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0203.off,sofa_0203_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0203.off,sofa_0203_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0203.off,sofa_0203_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0203.off,sofa_0203_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0203.off,sofa_0203_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0203.off,sofa_0203_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0203.off,sofa_0203_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0203.off,sofa_0203_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0203.off,sofa_0203_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0203.off,sofa_0203_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0203.off,sofa_0203_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0203.off,sofa_0203_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0203.off,sofa_0203_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0203.off,sofa_0203_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0203.off,sofa_0203_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0203.off,sofa_0203_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0638.off,sofa_0638_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0638.off,sofa_0638_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0638.off,sofa_0638_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0638.off,sofa_0638_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0638.off,sofa_0638_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0638.off,sofa_0638_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0638.off,sofa_0638_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0638.off,sofa_0638_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0638.off,sofa_0638_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0638.off,sofa_0638_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0638.off,sofa_0638_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0638.off,sofa_0638_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0638.off,sofa_0638_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0638.off,sofa_0638_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0638.off,sofa_0638_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0638.off,sofa_0638_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0601.off,sofa_0601_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0601.off,sofa_0601_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0601.off,sofa_0601_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0601.off,sofa_0601_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0601.off,sofa_0601_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0601.off,sofa_0601_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0601.off,sofa_0601_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0601.off,sofa_0601_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0601.off,sofa_0601_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0601.off,sofa_0601_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0601.off,sofa_0601_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0601.off,sofa_0601_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0601.off,sofa_0601_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0601.off,sofa_0601_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0601.off,sofa_0601_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0601.off,sofa_0601_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0052.off,sofa_0052_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0052.off,sofa_0052_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0052.off,sofa_0052_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0052.off,sofa_0052_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0052.off,sofa_0052_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0052.off,sofa_0052_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0052.off,sofa_0052_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0052.off,sofa_0052_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0052.off,sofa_0052_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0052.off,sofa_0052_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0052.off,sofa_0052_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0052.off,sofa_0052_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0052.off,sofa_0052_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0052.off,sofa_0052_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0052.off,sofa_0052_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0052.off,sofa_0052_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0427.off,sofa_0427_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0427.off,sofa_0427_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0427.off,sofa_0427_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0427.off,sofa_0427_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0427.off,sofa_0427_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0427.off,sofa_0427_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0427.off,sofa_0427_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0427.off,sofa_0427_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0427.off,sofa_0427_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0427.off,sofa_0427_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0427.off,sofa_0427_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0427.off,sofa_0427_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0427.off,sofa_0427_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0427.off,sofa_0427_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0427.off,sofa_0427_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0427.off,sofa_0427_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0642.off,sofa_0642_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0642.off,sofa_0642_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0642.off,sofa_0642_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0642.off,sofa_0642_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0642.off,sofa_0642_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0642.off,sofa_0642_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0642.off,sofa_0642_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0642.off,sofa_0642_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0642.off,sofa_0642_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0642.off,sofa_0642_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0642.off,sofa_0642_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0642.off,sofa_0642_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0642.off,sofa_0642_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0642.off,sofa_0642_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0642.off,sofa_0642_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0642.off,sofa_0642_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0501.off,sofa_0501_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0501.off,sofa_0501_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0501.off,sofa_0501_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0501.off,sofa_0501_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0501.off,sofa_0501_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0501.off,sofa_0501_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0501.off,sofa_0501_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0501.off,sofa_0501_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0501.off,sofa_0501_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0501.off,sofa_0501_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0501.off,sofa_0501_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0501.off,sofa_0501_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0501.off,sofa_0501_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0501.off,sofa_0501_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0501.off,sofa_0501_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0501.off,sofa_0501_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0284.off,sofa_0284_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0284.off,sofa_0284_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0284.off,sofa_0284_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0284.off,sofa_0284_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0284.off,sofa_0284_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0284.off,sofa_0284_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0284.off,sofa_0284_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0284.off,sofa_0284_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0284.off,sofa_0284_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0284.off,sofa_0284_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0284.off,sofa_0284_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0284.off,sofa_0284_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0284.off,sofa_0284_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0284.off,sofa_0284_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0284.off,sofa_0284_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0284.off,sofa_0284_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0646.off,sofa_0646_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0646.off,sofa_0646_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0646.off,sofa_0646_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0646.off,sofa_0646_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0646.off,sofa_0646_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0646.off,sofa_0646_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0646.off,sofa_0646_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0646.off,sofa_0646_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0646.off,sofa_0646_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0646.off,sofa_0646_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0646.off,sofa_0646_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0646.off,sofa_0646_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0646.off,sofa_0646_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0646.off,sofa_0646_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0646.off,sofa_0646_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0646.off,sofa_0646_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0059.off,sofa_0059_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0059.off,sofa_0059_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0059.off,sofa_0059_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0059.off,sofa_0059_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0059.off,sofa_0059_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0059.off,sofa_0059_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0059.off,sofa_0059_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0059.off,sofa_0059_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0059.off,sofa_0059_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0059.off,sofa_0059_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0059.off,sofa_0059_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0059.off,sofa_0059_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0059.off,sofa_0059_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0059.off,sofa_0059_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0059.off,sofa_0059_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0059.off,sofa_0059_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0537.off,sofa_0537_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0537.off,sofa_0537_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0537.off,sofa_0537_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0537.off,sofa_0537_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0537.off,sofa_0537_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0537.off,sofa_0537_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0537.off,sofa_0537_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0537.off,sofa_0537_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0537.off,sofa_0537_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0537.off,sofa_0537_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0537.off,sofa_0537_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0537.off,sofa_0537_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0537.off,sofa_0537_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0537.off,sofa_0537_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0537.off,sofa_0537_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0537.off,sofa_0537_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0290.off,sofa_0290_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0290.off,sofa_0290_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0290.off,sofa_0290_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0290.off,sofa_0290_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0290.off,sofa_0290_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0290.off,sofa_0290_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0290.off,sofa_0290_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0290.off,sofa_0290_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0290.off,sofa_0290_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0290.off,sofa_0290_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0290.off,sofa_0290_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0290.off,sofa_0290_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0290.off,sofa_0290_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0290.off,sofa_0290_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0290.off,sofa_0290_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0290.off,sofa_0290_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0319.off,sofa_0319_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0319.off,sofa_0319_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0319.off,sofa_0319_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0319.off,sofa_0319_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0319.off,sofa_0319_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0319.off,sofa_0319_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0319.off,sofa_0319_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0319.off,sofa_0319_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0319.off,sofa_0319_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0319.off,sofa_0319_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0319.off,sofa_0319_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0319.off,sofa_0319_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0319.off,sofa_0319_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0319.off,sofa_0319_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0319.off,sofa_0319_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0319.off,sofa_0319_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0474.off,sofa_0474_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0474.off,sofa_0474_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0474.off,sofa_0474_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0474.off,sofa_0474_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0474.off,sofa_0474_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0474.off,sofa_0474_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0474.off,sofa_0474_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0474.off,sofa_0474_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0474.off,sofa_0474_32_x2_z0.binvox,32,2,0
