category,dataset,model,binvox,dimension,x_rotations,z_rotations,max,min,mean,loss
monitor,train,monitor_0407.off,monitor_0407_32_x0_z0.binvox,32,0,0,0.99999416,0.0,0.14813243,0.0056383573
monitor,train,monitor_0378.off,monitor_0378_32_x0_z0.binvox,32,0,0,0.9999993,0.0,0.091719344,0.0028344328
monitor,train,monitor_0351.off,monitor_0351_32_x0_z0.binvox,32,0,0,0.99997556,0.0,0.10970844,0.0038116528
monitor,train,monitor_0448.off,monitor_0448_32_x0_z0.binvox,32,0,0,0.9999987,0.0,0.11105545,0.0025480425
monitor,train,monitor_0050.off,monitor_0050_32_x0_z0.binvox,32,0,0,0.9999919,0.0,0.13694549,0.005036888
monitor,train,monitor_0392.off,monitor_0392_32_x0_z0.binvox,32,0,0,0.999956,0.0,0.06279656,0.0015168393
monitor,train,monitor_0090.off,monitor_0090_32_x0_z0.binvox,32,0,0,0.9999937,0.0,0.09505027,0.0020755632
monitor,train,monitor_0281.off,monitor_0281_32_x0_z0.binvox,32,0,0,0.9999589,0.0,0.07024054,0.0016061605
monitor,train,monitor_0441.off,monitor_0441_32_x0_z0.binvox,32,0,0,0.9999993,3.8773538e-21,0.6233347,0.008921109
monitor,train,monitor_0457.off,monitor_0457_32_x0_z0.binvox,32,0,0,0.9998808,0.0,0.10147114,0.004060015
monitor,train,monitor_0153.off,monitor_0153_32_x0_z0.binvox,32,0,0,0.9999447,0.0,0.063988395,0.0017278204
monitor,train,monitor_0269.off,monitor_0269_32_x0_z0.binvox,32,0,0,0.9999926,0.0,0.08367091,0.002696123
monitor,train,monitor_0033.off,monitor_0033_32_x0_z0.binvox,32,0,0,0.99995935,0.0,0.07974258,0.001982751
monitor,train,monitor_0405.off,monitor_0405_32_x0_z0.binvox,32,0,0,0.99999857,0.0,0.6046622,0.012459051
monitor,train,monitor_0229.off,monitor_0229_32_x0_z0.binvox,32,0,0,1.0,0.0,0.16230695,0.003932789
monitor,train,monitor_0207.off,monitor_0207_32_x0_z0.binvox,32,0,0,0.9996766,0.0,0.024980145,0.0011820938
monitor,train,monitor_0121.off,monitor_0121_32_x0_z0.binvox,32,0,0,0.99998355,0.0,0.1169836,0.0031957817
monitor,train,monitor_0422.off,monitor_0422_32_x0_z0.binvox,32,0,0,0.99999845,0.0,0.08328087,0.0021227682
monitor,train,monitor_0440.off,monitor_0440_32_x0_z0.binvox,32,0,0,0.99999595,0.0,0.21237874,0.0031256778
monitor,train,monitor_0311.off,monitor_0311_32_x0_z0.binvox,32,0,0,0.99999857,1.2539066e-32,0.5422899,0.010121841
monitor,train,monitor_0058.off,monitor_0058_32_x0_z0.binvox,32,0,0,0.9999707,0.0,0.06818478,0.0016694437
monitor,train,monitor_0075.off,monitor_0075_32_x0_z0.binvox,32,0,0,0.9999919,0.0,0.17096138,0.0054001035
monitor,train,monitor_0432.off,monitor_0432_32_x0_z0.binvox,32,0,0,0.9999294,0.0,0.14606273,0.0056671267
monitor,train,monitor_0273.off,monitor_0273_32_x0_z0.binvox,32,0,0,0.99886936,0.0,0.05527657,0.0033564079
monitor,train,monitor_0052.off,monitor_0052_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.14957179,0.0050700894
monitor,train,monitor_0355.off,monitor_0355_32_x0_z0.binvox,32,0,0,0.9999895,0.0,0.045170546,0.0008110141
monitor,train,monitor_0266.off,monitor_0266_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.19841078,0.0046611633
monitor,train,monitor_0108.off,monitor_0108_32_x0_z0.binvox,32,0,0,0.99998486,0.0,0.13901906,0.0044299825
monitor,train,monitor_0317.off,monitor_0317_32_x0_z0.binvox,32,0,0,0.9999747,0.0,0.039495528,0.0009456599
monitor,train,monitor_0179.off,monitor_0179_32_x0_z0.binvox,32,0,0,0.9998895,0.0,0.06990723,0.00268886
monitor,train,monitor_0072.off,monitor_0072_32_x0_z0.binvox,32,0,0,0.9999975,0.0,0.09321581,0.002154294
monitor,train,monitor_0458.off,monitor_0458_32_x0_z0.binvox,32,0,0,0.9999987,0.0,0.15286502,0.003931158
monitor,train,monitor_0367.off,monitor_0367_32_x0_z0.binvox,32,0,0,0.99993956,0.0,0.049242802,0.0016694773
monitor,train,monitor_0169.off,monitor_0169_32_x0_z0.binvox,32,0,0,0.99999547,0.0,0.11551321,0.0019104882
monitor,train,monitor_0267.off,monitor_0267_32_x0_z0.binvox,32,0,0,0.9999026,0.0,0.07116809,0.0029699644
monitor,train,monitor_0459.off,monitor_0459_32_x0_z0.binvox,32,0,0,0.99973375,0.0,0.05622606,0.0018709629
monitor,train,monitor_0002.off,monitor_0002_32_x0_z0.binvox,32,0,0,0.9999924,0.0,0.11570132,0.0024269149
monitor,train,monitor_0147.off,monitor_0147_32_x0_z0.binvox,32,0,0,0.9999893,0.0,0.12792155,0.00457896
monitor,train,monitor_0193.off,monitor_0193_32_x0_z0.binvox,32,0,0,0.9999417,0.0,0.0705409,0.0029270318
monitor,train,monitor_0291.off,monitor_0291_32_x0_z0.binvox,32,0,0,0.99999845,0.0,0.12924094,0.0035725504
monitor,train,monitor_0353.off,monitor_0353_32_x0_z0.binvox,32,0,0,0.99881077,0.0,0.02547997,0.0012922031
monitor,train,monitor_0278.off,monitor_0278_32_x0_z0.binvox,32,0,0,0.99999857,0.0,0.1327446,0.005429575
monitor,train,monitor_0408.off,monitor_0408_32_x0_z0.binvox,32,0,0,0.9999943,0.0,0.09727204,0.0033462641
monitor,train,monitor_0234.off,monitor_0234_32_x0_z0.binvox,32,0,0,0.9999982,0.0,0.32719293,0.0027657608
monitor,train,monitor_0161.off,monitor_0161_32_x0_z0.binvox,32,0,0,0.9998635,0.0,0.058254544,0.0019545523
monitor,train,monitor_0025.off,monitor_0025_32_x0_z0.binvox,32,0,0,0.99997294,0.0,0.11621838,0.0038544438
monitor,train,monitor_0129.off,monitor_0129_32_x0_z0.binvox,32,0,0,0.99992645,0.0,0.05773331,0.0022929525
monitor,train,monitor_0214.off,monitor_0214_32_x0_z0.binvox,32,0,0,0.99998856,0.0,0.16608451,0.0059337746
monitor,train,monitor_0246.off,monitor_0246_32_x0_z0.binvox,32,0,0,0.99999726,0.0,0.13563204,0.0033886223
monitor,train,monitor_0270.off,monitor_0270_32_x0_z0.binvox,32,0,0,0.9996164,0.0,0.07689812,0.0032273936
monitor,train,monitor_0156.off,monitor_0156_32_x0_z0.binvox,32,0,0,0.99985623,0.0,0.033894736,0.0013645208
monitor,train,monitor_0136.off,monitor_0136_32_x0_z0.binvox,32,0,0,0.99999654,0.0,0.04954956,0.001846391
monitor,train,monitor_0436.off,monitor_0436_32_x0_z0.binvox,32,0,0,0.99997234,0.0,0.13511695,0.005318034
monitor,train,monitor_0451.off,monitor_0451_32_x0_z0.binvox,32,0,0,0.9999963,0.0,0.113947295,0.0030444975
monitor,train,monitor_0359.off,monitor_0359_32_x0_z0.binvox,32,0,0,0.99999654,0.0,0.09959921,0.002344483
monitor,train,monitor_0024.off,monitor_0024_32_x0_z0.binvox,32,0,0,0.99998224,0.0,0.046416227,0.0023334273
monitor,train,monitor_0038.off,monitor_0038_32_x0_z0.binvox,32,0,0,0.9998741,0.0,0.086413674,0.0036462573
monitor,train,monitor_0366.off,monitor_0366_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.14503896,0.0016898059
monitor,train,monitor_0243.off,monitor_0243_32_x0_z0.binvox,32,0,0,0.99977905,0.0,0.047273476,0.0015391319
monitor,train,monitor_0097.off,monitor_0097_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.13987537,0.0044944445
monitor,train,monitor_0210.off,monitor_0210_32_x0_z0.binvox,32,0,0,0.99998736,0.0,0.0987868,0.004806383
monitor,train,monitor_0056.off,monitor_0056_32_x0_z0.binvox,32,0,0,0.9999974,0.0,0.08713278,0.0019987514
monitor,train,monitor_0329.off,monitor_0329_32_x0_z0.binvox,32,0,0,0.99998176,0.0,0.07235381,0.001867067
monitor,train,monitor_0003.off,monitor_0003_32_x0_z0.binvox,32,0,0,0.9999944,0.0,0.11782203,0.003592112
monitor,train,monitor_0412.off,monitor_0412_32_x0_z0.binvox,32,0,0,0.999938,0.0,0.096288115,0.004684218
monitor,train,monitor_0439.off,monitor_0439_32_x0_z0.binvox,32,0,0,0.9995235,0.0,0.043411013,0.002243992
monitor,train,monitor_0340.off,monitor_0340_32_x0_z0.binvox,32,0,0,0.9999999,1.5281522e-33,0.5300483,0.0132771395
monitor,train,monitor_0198.off,monitor_0198_32_x0_z0.binvox,32,0,0,0.9999727,0.0,0.078427985,0.0018063232
monitor,train,monitor_0219.off,monitor_0219_32_x0_z0.binvox,32,0,0,0.999966,0.0,0.061514303,0.0024164189
monitor,train,monitor_0352.off,monitor_0352_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.09992036,0.0021067779
monitor,train,monitor_0137.off,monitor_0137_32_x0_z0.binvox,32,0,0,0.9999981,0.0,0.13762824,0.002605861
monitor,train,monitor_0171.off,monitor_0171_32_x0_z0.binvox,32,0,0,0.99572206,0.0,0.0243499,0.0013545105
monitor,train,monitor_0122.off,monitor_0122_32_x0_z0.binvox,32,0,0,0.9986344,0.0,0.009006531,0.00041919557
monitor,train,monitor_0283.off,monitor_0283_32_x0_z0.binvox,32,0,0,0.99996686,0.0,0.13897805,0.0055795535
monitor,train,monitor_0061.off,monitor_0061_32_x0_z0.binvox,32,0,0,0.9999958,0.0,0.13599291,0.004666633
monitor,train,monitor_0389.off,monitor_0389_32_x0_z0.binvox,32,0,0,0.99998736,0.0,0.11410808,0.00525729
monitor,train,monitor_0430.off,monitor_0430_32_x0_z0.binvox,32,0,0,0.99739933,0.0,0.047575444,0.0027480302
monitor,train,monitor_0127.off,monitor_0127_32_x0_z0.binvox,32,0,0,0.99999523,0.0,0.06911733,0.0016449419
monitor,train,monitor_0228.off,monitor_0228_32_x0_z0.binvox,32,0,0,0.9999927,0.0,0.11508625,0.00359079
monitor,train,monitor_0413.off,monitor_0413_32_x0_z0.binvox,32,0,0,0.9998597,0.0,0.041443042,0.0014754167
monitor,train,monitor_0149.off,monitor_0149_32_x0_z0.binvox,32,0,0,0.9999083,0.0,0.07874587,0.003613663
monitor,train,monitor_0113.off,monitor_0113_32_x0_z0.binvox,32,0,0,0.99971944,0.0,0.12451906,0.005251316
monitor,train,monitor_0386.off,monitor_0386_32_x0_z0.binvox,32,0,0,0.99999654,0.0,0.15369181,0.0045896643
monitor,train,monitor_0155.off,monitor_0155_32_x0_z0.binvox,32,0,0,0.9997912,0.0,0.09069835,0.002964592
monitor,train,monitor_0144.off,monitor_0144_32_x0_z0.binvox,32,0,0,0.9999895,0.0,0.081914954,0.0024356341
monitor,train,monitor_0196.off,monitor_0196_32_x0_z0.binvox,32,0,0,0.99999475,0.0,0.19084212,0.0053537874
monitor,train,monitor_0011.off,monitor_0011_32_x0_z0.binvox,32,0,0,0.99990606,0.0,0.052429713,0.0016913239
monitor,train,monitor_0030.off,monitor_0030_32_x0_z0.binvox,32,0,0,0.99991,0.0,0.09619813,0.0036476394
monitor,train,monitor_0465.off,monitor_0465_32_x0_z0.binvox,32,0,0,0.9999994,2.0585333e-35,0.60795534,0.011566312
monitor,train,monitor_0297.off,monitor_0297_32_x0_z0.binvox,32,0,0,0.9999578,0.0,0.033870418,0.00083990616
monitor,train,monitor_0208.off,monitor_0208_32_x0_z0.binvox,32,0,0,0.9999968,0.0,0.24496408,0.0053261635
monitor,train,monitor_0139.off,monitor_0139_32_x0_z0.binvox,32,0,0,0.99992085,0.0,0.17355588,0.00866564
monitor,train,monitor_0449.off,monitor_0449_32_x0_z0.binvox,32,0,0,0.99998724,0.0,0.22932924,0.0076983753
monitor,train,monitor_0163.off,monitor_0163_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.53951013,0.012887872
monitor,train,monitor_0310.off,monitor_0310_32_x0_z0.binvox,32,0,0,0.9999838,0.0,0.13069272,0.0053972583
monitor,train,monitor_0462.off,monitor_0462_32_x0_z0.binvox,32,0,0,0.9999516,0.0,0.117267214,0.0053817956
monitor,train,monitor_0140.off,monitor_0140_32_x0_z0.binvox,32,0,0,0.9999964,0.0,0.15479283,0.0020966528
monitor,train,monitor_0342.off,monitor_0342_32_x0_z0.binvox,32,0,0,0.9998197,0.0,0.040851515,0.0012517036
monitor,train,monitor_0248.off,monitor_0248_32_x0_z0.binvox,32,0,0,0.99972135,0.0,0.055084556,0.0046026325
monitor,train,monitor_0343.off,monitor_0343_32_x0_z0.binvox,32,0,0,0.99996233,0.0,0.14930896,0.0046930555
monitor,train,monitor_0063.off,monitor_0063_32_x0_z0.binvox,32,0,0,0.9999932,0.0,0.07752693,0.0014096478
monitor,train,monitor_0318.off,monitor_0318_32_x0_z0.binvox,32,0,0,0.9996716,0.0,0.027233481,0.0005069282
monitor,train,monitor_0133.off,monitor_0133_32_x0_z0.binvox,32,0,0,0.9993222,0.0,0.124211065,0.0058063255
monitor,train,monitor_0227.off,monitor_0227_32_x0_z0.binvox,32,0,0,0.99995744,0.0,0.054204598,0.0016942666
monitor,train,monitor_0142.off,monitor_0142_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.13442346,0.004103558
monitor,train,monitor_0337.off,monitor_0337_32_x0_z0.binvox,32,0,0,0.99994755,0.0,0.108596176,0.0029839515
monitor,train,monitor_0271.off,monitor_0271_32_x0_z0.binvox,32,0,0,0.9998894,0.0,0.02676504,0.00045591762
monitor,train,monitor_0255.off,monitor_0255_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.18129754,0.004403508
monitor,train,monitor_0390.off,monitor_0390_32_x0_z0.binvox,32,0,0,0.99999976,7.8658874e-28,0.75294065,0.008883261
monitor,train,monitor_0077.off,monitor_0077_32_x0_z0.binvox,32,0,0,0.99996066,0.0,0.0710035,0.0036657844
monitor,train,monitor_0154.off,monitor_0154_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.1706089,0.0027885484
monitor,train,monitor_0098.off,monitor_0098_32_x0_z0.binvox,32,0,0,0.9999677,0.0,0.13362397,0.0044316044
monitor,train,monitor_0319.off,monitor_0319_32_x0_z0.binvox,32,0,0,0.99996483,0.0,0.1299279,0.0047166785
monitor,train,monitor_0132.off,monitor_0132_32_x0_z0.binvox,32,0,0,0.9999999,3.68803e-10,0.8893424,0.010181298
monitor,train,monitor_0041.off,monitor_0041_32_x0_z0.binvox,32,0,0,0.99997425,0.0,0.10293748,0.0034256172
monitor,train,monitor_0252.off,monitor_0252_32_x0_z0.binvox,32,0,0,0.99998844,0.0,0.106832825,0.0040250155
monitor,train,monitor_0394.off,monitor_0394_32_x0_z0.binvox,32,0,0,0.99999964,1.5341683e-33,0.5933675,0.010681355
monitor,train,monitor_0027.off,monitor_0027_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.19288237,0.0049003046
monitor,train,monitor_0119.off,monitor_0119_32_x0_z0.binvox,32,0,0,0.99997973,0.0,0.0822792,0.004037049
monitor,train,monitor_0322.off,monitor_0322_32_x0_z0.binvox,32,0,0,0.99995637,0.0,0.10355254,0.004099222
monitor,train,monitor_0409.off,monitor_0409_32_x0_z0.binvox,32,0,0,0.9999989,0.0,0.18063469,0.0060051503
monitor,train,monitor_0177.off,monitor_0177_32_x0_z0.binvox,32,0,0,0.999966,0.0,0.118328504,0.0038682134
monitor,train,monitor_0010.off,monitor_0010_32_x0_z0.binvox,32,0,0,0.9999224,0.0,0.15087399,0.006914767
monitor,train,monitor_0099.off,monitor_0099_32_x0_z0.binvox,32,0,0,0.9999993,0.0,0.25470725,0.0058370754
monitor,train,monitor_0135.off,monitor_0135_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.10697176,0.0037337607
monitor,train,monitor_0380.off,monitor_0380_32_x0_z0.binvox,32,0,0,0.9999989,0.0,0.1363091,0.0040725814
monitor,train,monitor_0237.off,monitor_0237_32_x0_z0.binvox,32,0,0,0.99991286,0.0,0.04970436,0.0027294885
monitor,train,monitor_0035.off,monitor_0035_32_x0_z0.binvox,32,0,0,0.99969697,0.0,0.05276692,0.0022856272
monitor,train,monitor_0406.off,monitor_0406_32_x0_z0.binvox,32,0,0,0.999977,0.0,0.06448255,0.0020182414
monitor,train,monitor_0354.off,monitor_0354_32_x0_z0.binvox,32,0,0,0.9999126,0.0,0.11635414,0.0046913177
monitor,train,monitor_0217.off,monitor_0217_32_x0_z0.binvox,32,0,0,0.9999702,0.0,0.16121463,0.0054704426
monitor,train,monitor_0301.off,monitor_0301_32_x0_z0.binvox,32,0,0,0.9999981,0.0,0.10095212,0.0033158741
monitor,train,monitor_0344.off,monitor_0344_32_x0_z0.binvox,32,0,0,0.99989223,0.0,0.046845984,0.0013155648
monitor,train,monitor_0021.off,monitor_0021_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.11409555,0.0037239394
monitor,train,monitor_0105.off,monitor_0105_32_x0_z0.binvox,32,0,0,0.99992573,0.0,0.043849763,0.0015437712
monitor,train,monitor_0068.off,monitor_0068_32_x0_z0.binvox,32,0,0,0.9999869,0.0,0.15398243,0.0073005715
monitor,train,monitor_0211.off,monitor_0211_32_x0_z0.binvox,32,0,0,0.99999344,0.0,0.14566012,0.005025897
monitor,train,monitor_0018.off,monitor_0018_32_x0_z0.binvox,32,0,0,0.9999695,0.0,0.047390454,0.0006425739
monitor,train,monitor_0298.off,monitor_0298_32_x0_z0.binvox,32,0,0,0.9999994,4.3319056e-22,0.49044225,0.009624355
monitor,train,monitor_0280.off,monitor_0280_32_x0_z0.binvox,32,0,0,0.9999516,0.0,0.08379307,0.0023163243
monitor,train,monitor_0221.off,monitor_0221_32_x0_z0.binvox,32,0,0,0.9999387,0.0,0.04893687,0.0010275702
monitor,train,monitor_0428.off,monitor_0428_32_x0_z0.binvox,32,0,0,0.99977714,0.0,0.075282864,0.0035680712
monitor,train,monitor_0263.off,monitor_0263_32_x0_z0.binvox,32,0,0,0.9999138,0.0,0.047019076,0.0015548031
monitor,train,monitor_0347.off,monitor_0347_32_x0_z0.binvox,32,0,0,0.9996661,0.0,0.11102185,0.0043846276
monitor,train,monitor_0216.off,monitor_0216_32_x0_z0.binvox,32,0,0,0.99983835,0.0,0.042954296,0.0012678942
monitor,train,monitor_0240.off,monitor_0240_32_x0_z0.binvox,32,0,0,0.99955386,0.0,0.051642623,0.0019364827
monitor,train,monitor_0009.off,monitor_0009_32_x0_z0.binvox,32,0,0,0.9999759,0.0,0.028757596,0.00047472568
monitor,train,monitor_0388.off,monitor_0388_32_x0_z0.binvox,32,0,0,0.9999958,0.0,0.1391972,0.0048809773
monitor,train,monitor_0249.off,monitor_0249_32_x0_z0.binvox,32,0,0,0.99828976,0.0,0.08704697,0.0049533546
monitor,train,monitor_0361.off,monitor_0361_32_x0_z0.binvox,32,0,0,0.9999893,0.0,0.077655464,0.0024834094
monitor,train,monitor_0204.off,monitor_0204_32_x0_z0.binvox,32,0,0,0.9996055,0.0,0.040032886,0.0012232367
monitor,train,monitor_0247.off,monitor_0247_32_x0_z0.binvox,32,0,0,0.9999857,0.0,0.094692394,0.0025145563
monitor,train,monitor_0230.off,monitor_0230_32_x0_z0.binvox,32,0,0,0.9999651,0.0,0.09726103,0.0039559314
monitor,train,monitor_0410.off,monitor_0410_32_x0_z0.binvox,32,0,0,0.99999714,0.0,0.14697368,0.003508015
monitor,train,monitor_0006.off,monitor_0006_32_x0_z0.binvox,32,0,0,0.9999809,0.0,0.06080657,0.0037101132
monitor,train,monitor_0231.off,monitor_0231_32_x0_z0.binvox,32,0,0,1.0,0.0,0.15986037,0.0033778963
monitor,train,monitor_0074.off,monitor_0074_32_x0_z0.binvox,32,0,0,0.99996424,0.0,0.14725584,0.006193793
monitor,train,monitor_0399.off,monitor_0399_32_x0_z0.binvox,32,0,0,0.999948,0.0,0.018097851,0.00049696595
monitor,train,monitor_0371.off,monitor_0371_32_x0_z0.binvox,32,0,0,0.9999989,0.0,0.06911711,0.00092007103
monitor,train,monitor_0336.off,monitor_0336_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.11729394,0.002902483
monitor,train,monitor_0187.off,monitor_0187_32_x0_z0.binvox,32,0,0,0.9997311,0.0,0.03192946,0.0007438882
monitor,train,monitor_0116.off,monitor_0116_32_x0_z0.binvox,32,0,0,0.99612695,0.0,0.031646322,0.00144568
monitor,train,monitor_0095.off,monitor_0095_32_x0_z0.binvox,32,0,0,0.99999714,0.0,0.15844823,0.0044847755
monitor,train,monitor_0034.off,monitor_0034_32_x0_z0.binvox,32,0,0,0.99999523,0.0,0.09451187,0.0017661001
monitor,train,monitor_0437.off,monitor_0437_32_x0_z0.binvox,32,0,0,0.99999213,0.0,0.14956927,0.002140751
monitor,train,monitor_0047.off,monitor_0047_32_x0_z0.binvox,32,0,0,0.9999876,0.0,0.10546074,0.0033698329
monitor,train,monitor_0415.off,monitor_0415_32_x0_z0.binvox,32,0,0,0.9998043,0.0,0.063648194,0.002096071
monitor,train,monitor_0076.off,monitor_0076_32_x0_z0.binvox,32,0,0,0.99998903,0.0,0.09967102,0.00425803
monitor,train,monitor_0330.off,monitor_0330_32_x0_z0.binvox,32,0,0,0.9998796,0.0,0.021071097,0.0004124873
monitor,train,monitor_0165.off,monitor_0165_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.08113896,0.0015996653
monitor,train,monitor_0042.off,monitor_0042_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.105030484,0.0042930464
monitor,train,monitor_0427.off,monitor_0427_32_x0_z0.binvox,32,0,0,0.9986393,0.0,0.018283546,0.0019816593
monitor,train,monitor_0130.off,monitor_0130_32_x0_z0.binvox,32,0,0,0.9997967,0.0,0.043624308,0.0009947659
monitor,train,monitor_0071.off,monitor_0071_32_x0_z0.binvox,32,0,0,0.99968517,0.0,0.059149183,0.0025776906
monitor,train,monitor_0059.off,monitor_0059_32_x0_z0.binvox,32,0,0,0.9997758,0.0,0.16122153,0.008171398
monitor,train,monitor_0364.off,monitor_0364_32_x0_z0.binvox,32,0,0,0.99999607,0.0,0.12506802,0.0038703764
monitor,train,monitor_0065.off,monitor_0065_32_x0_z0.binvox,32,0,0,0.9999013,0.0,0.06167353,0.001367186
monitor,train,monitor_0376.off,monitor_0376_32_x0_z0.binvox,32,0,0,0.99993944,0.0,0.060688067,0.0015442504
monitor,train,monitor_0294.off,monitor_0294_32_x0_z0.binvox,32,0,0,0.99998343,0.0,0.14343055,0.004056584
monitor,train,monitor_0048.off,monitor_0048_32_x0_z0.binvox,32,0,0,0.9999956,0.0,0.07185764,0.0017259594
monitor,train,monitor_0158.off,monitor_0158_32_x0_z0.binvox,32,0,0,0.99991286,0.0,0.06250299,0.0027615882
monitor,train,monitor_0151.off,monitor_0151_32_x0_z0.binvox,32,0,0,0.99999774,0.0,0.07440002,0.0018750355
monitor,train,monitor_0313.off,monitor_0313_32_x0_z0.binvox,32,0,0,0.9999987,0.0,0.120338894,0.0024965177
monitor,train,monitor_0321.off,monitor_0321_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.09112506,0.0017473699
monitor,train,monitor_0112.off,monitor_0112_32_x0_z0.binvox,32,0,0,0.9999987,0.0,0.1330148,0.0020602697
monitor,train,monitor_0089.off,monitor_0089_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.13630676,0.0036677453
monitor,train,monitor_0172.off,monitor_0172_32_x0_z0.binvox,32,0,0,0.9999664,0.0,0.073021725,0.0026677619
monitor,train,monitor_0081.off,monitor_0081_32_x0_z0.binvox,32,0,0,0.99998534,0.0,0.035670385,0.00032121793
monitor,train,monitor_0079.off,monitor_0079_32_x0_z0.binvox,32,0,0,0.99995625,0.0,0.10715539,0.0037904414
monitor,train,monitor_0320.off,monitor_0320_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.1364935,0.0037690718
monitor,train,monitor_0239.off,monitor_0239_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.59932226,0.009266298
monitor,train,monitor_0357.off,monitor_0357_32_x0_z0.binvox,32,0,0,0.9999521,0.0,0.06640897,0.0022512812
monitor,train,monitor_0143.off,monitor_0143_32_x0_z0.binvox,32,0,0,0.99999964,2.4428362e-19,0.5786874,0.009130707
table,test,table_0436.off,table_0436_32_x0_z0.binvox,32,0,0,0.99985194,0.0,0.050551765,0.0034788703
table,test,table_0460.off,table_0460_32_x0_z0.binvox,32,0,0,0.9996911,0.0,0.124598265,0.006930822
table,test,table_0480.off,table_0480_32_x0_z0.binvox,32,0,0,0.99915946,0.0,0.027613388,0.0015804943
table,test,table_0397.off,table_0397_32_x0_z0.binvox,32,0,0,0.9999304,0.0,0.03174574,0.0011593977
table,test,table_0421.off,table_0421_32_x0_z0.binvox,32,0,0,0.99993277,0.0,0.03344723,0.0010280036
table,test,table_0441.off,table_0441_32_x0_z0.binvox,32,0,0,0.99998415,0.0,0.025431883,0.0004286343
table,test,table_0462.off,table_0462_32_x0_z0.binvox,32,0,0,0.999884,0.0,0.06702281,0.005118032
table,test,table_0447.off,table_0447_32_x0_z0.binvox,32,0,0,0.9782532,0.0,0.015806807,0.003399626
table,test,table_0406.off,table_0406_32_x0_z0.binvox,32,0,0,0.99990106,0.0,0.03687429,0.0011727299
table,test,table_0443.off,table_0443_32_x0_z0.binvox,32,0,0,0.9999844,0.0,0.026778588,0.00073521864
table,test,table_0470.off,table_0470_32_x0_z0.binvox,32,0,0,0.9997094,0.0,0.03828022,0.0020214529
table,test,table_0466.off,table_0466_32_x0_z0.binvox,32,0,0,0.9999542,0.0,0.034143597,0.003311766
table,test,table_0430.off,table_0430_32_x0_z0.binvox,32,0,0,0.61107606,0.0,0.00066050095,1.6250808e-05
table,test,table_0490.off,table_0490_32_x0_z0.binvox,32,0,0,0.9978951,0.0,0.15757978,0.008215636
table,test,table_0408.off,table_0408_32_x0_z0.binvox,32,0,0,0.23025385,5.1585565e-35,0.00040830293,9.855012e-06
table,test,table_0475.off,table_0475_32_x0_z0.binvox,32,0,0,0.9999455,0.0,0.048262376,0.0020625424
table,test,table_0457.off,table_0457_32_x0_z0.binvox,32,0,0,0.9999057,0.0,0.03315184,0.0010835794
table,test,table_0411.off,table_0411_32_x0_z0.binvox,32,0,0,0.99999106,0.0,0.23142675,0.011486532
table,test,table_0481.off,table_0481_32_x0_z0.binvox,32,0,0,0.99993956,0.0,0.091223136,0.0039503155
table,test,table_0453.off,table_0453_32_x0_z0.binvox,32,0,0,0.99075127,0.0,0.013628663,0.0007905866
table,test,table_0467.off,table_0467_32_x0_z0.binvox,32,0,0,0.9999603,0.0,0.057136618,0.0028568518
table,test,table_0482.off,table_0482_32_x0_z0.binvox,32,0,0,0.9996227,0.0,0.053834382,0.0027040348
table,test,table_0437.off,table_0437_32_x0_z0.binvox,32,0,0,0.99967635,0.0,0.07933401,0.0031719715
table,test,table_0433.off,table_0433_32_x0_z0.binvox,32,0,0,0.52014005,2.5257245e-32,0.00044485787,1.1063821e-05
table,test,table_0396.off,table_0396_32_x0_z0.binvox,32,0,0,0.99993646,0.0,0.05776666,0.0022748327
table,test,table_0419.off,table_0419_32_x0_z0.binvox,32,0,0,0.9938046,0.0,0.007147544,0.00029515038
table,test,table_0485.off,table_0485_32_x0_z0.binvox,32,0,0,0.9995697,0.0,0.04175751,0.0013717175
table,test,table_0464.off,table_0464_32_x0_z0.binvox,32,0,0,0.99992335,0.0,0.04845319,0.0019530575
table,test,table_0424.off,table_0424_32_x0_z0.binvox,32,0,0,0.9999052,0.0,0.060056634,0.0023590398
table,test,table_0422.off,table_0422_32_x0_z0.binvox,32,0,0,0.999936,0.0,0.08923503,0.0051440247
table,test,table_0479.off,table_0479_32_x0_z0.binvox,32,0,0,0.99843997,0.0,0.050498452,0.0031071627
